group,names,scores,logfoldchanges,pvals,pvals_adj
17,Rel,25.38624,2.6473022,3.5785074396279725e-142,2.1593736321412224e-139
17,LOC24906,24.857035,3.058063,2.1704436018530795e-136,1.238912672192893e-133
17,Ccnd1,24.515345,4.575568,1.0135139895767179e-132,5.633004068384284e-130
17,Prkar1a,24.442337,2.5241776,6.071001028548909e-132,3.2876805569987937e-129
17,Unc93b1,23.93771,2.8529506,1.2407960643509279e-126,6.551403219772899e-124
17,Ctsz,23.936188,2.4892635,1.286952818428377e-126,6.629376469562762e-124
17,Srsf7,23.686295,2.0945196,4.991863993205118e-124,2.510194465154574e-121
17,Sod1,23.642502,2.0586123,1.409761733626455e-123,6.924225073067611e-121
17,Tmsb10,23.623484,1.5040623,2.2114552296572176e-123,1.0614985102354645e-120
17,Cd47,23.601482,2.2223737,3.72141277418279e-123,1.7465830620164564e-120
17,Atp1b3,23.567781,2.4322903,8.250924773429373e-123,3.788250678583225e-120
17,Laptm5,23.500378,2.1592734,4.042559291240904e-122,1.8165713240639977e-119
17,Pabpc1,23.239367,1.6009965,1.8222009926358e-119,8.01768436759752e-117
17,Ptprcap,22.797483,3.6477168,4.856391974185966e-115,2.0932040509144406e-112
17,Bcl11a,22.796017,4.690924,5.021935794165567e-115,2.1212656794555357e-112
17,AABR07060872.1,22.445452,2.4258964,1.417584301214113e-111,5.87046675326315e-109
18,Mcpt9,35.953403,10.099294,4.47784439612295e-283,9.45720736461167e-279
18,Mcpt10,32.554745,9.36889,1.7939778695658467e-232,1.894440630261534e-228
18,Hdc,24.998947,10.011468,6.276676500195104e-138,4.418780256137353e-134
18,RGD1559662,24.69344,9.639609,1.257919676320278e-134,6.641815890971067e-131
18,Il1rl1,24.542467,5.8330274,5.2049606681068325e-133,2.198575386208326e-129
18,Srgn,24.354893,3.004572,5.145094313722501e-131,1.8110731984303204e-127
18,Prg2,22.980244,8.428112,7.347433789408923e-117,2.2168257376045206e-113
18,Fcer1a,22.829025,10.846365,2.361656517334873e-115,6.234773205764065e-112
18,Rgs1,22.501991,3.7303226,3.968357945663609e-112,9.312413312490603e-109
18,Cma1,21.731688,9.341069,1.0294958944873142e-104,2.1742953291572075e-101
18,Ms4a2,21.568853,8.932976,3.523173808296639e-103,6.764493711929547e-100
18,Plek,20.731644,2.8944788,1.795543690015282e-95,3.160156894426896e-92
18,Itm2b,20.193836,1.6667105,1.109105825902411e-90,1.8018703879276096e-87
18,Gata2,18.001165,7.1977434,1.9076049195669725e-72,2.8777582786610325e-69
18,Cpa3,17.168173,8.9587965,4.5965980160367257e-66,6.067509381168477e-63
18,Tax1bp1,15.522986,1.7156768,2.4249840965785403e-54,2.695561269459935e-51
18,Csf2rb,15.396699,3.3179858,1.7223990667857068e-53,1.8188534145257062e-50
18,Nkg7,14.972422,3.6815622,1.1119676777822058e-50,1.1183217787981043e-47
18,Rgs2,14.931455,2.1750877,2.057295908639176e-50,1.9750040722936088e-47
18,Dnase2b,14.92812,9.716834,2.1627842564865747e-50,1.9860001520433242e-47
18,Lat2,14.4441,3.9197977,2.7309986148397913e-47,2.403278781059016e-44
18,Sqstm1,13.744771,1.5032758,5.4745689357511305e-43,4.44703445857938e-40
18,Car8,13.738904,6.038326,5.936754321703395e-43,4.643861158310212e-40
18,Samsn1,13.705539,2.1260371,9.406670565732784e-43,6.8506511154578075e-40
18,Gzmb,13.612457,6.464588,3.376957136242737e-42,2.377377823914887e-39
18,Ets1,13.577506,2.7866364,5.44492152880099e-42,3.7095723447831265e-39
18,Syngr1,13.39723,4.809605,6.276244665123063e-41,4.0167965856787596e-38
18,Degs1,13.389148,2.1312444,6.997908642113141e-41,4.2227380148979867e-38
18,Basp1,13.359252,2.4539168,1.0461037149791788e-40,6.137141794544515e-38
18,Mapkapk2,13.15004,2.2201798,1.7008571099604915e-39,9.708676260098805e-37
18,Cd7,13.145272,5.2646866,1.8115135850285356e-39,1.0068201819948071e-36
18,Gch1,13.001446,2.242764,1.2005222985161173e-38,6.338757736165098e-36
18,Mctp1,12.813417,2.9856594,1.3792332657678679e-37,6.774280598376132e-35
18,Zfp36l2,12.635959,1.5864701,1.3375443270438537e-36,6.420212769810498e-34
18,Vat1,12.504016,1.9785706,7.097351568958096e-36,3.331023669697667e-33
18,Sytl3,12.477,5.7700195,9.967180914299369e-36,4.576236106739188e-33
18,Rac2,12.427019,1.6410524,1.8645843595551076e-35,8.204171182042473e-33
18,Chpt1,12.197717,3.8582253,3.1966330300234124e-34,1.3502577918818893e-31
18,Gpr183,12.03309,3.1543794,2.3808224337114344e-33,9.859405843134411e-31
18,Serpinb1a,11.981576,1.9346522,4.438057440207139e-33,1.8025340987918226e-30
18,Alox5ap,11.971509,1.6936618,5.010877710767042e-33,1.9967874953094323e-30
18,Alox5,11.882496,3.6433644,1.4594343671068327e-32,5.708009969128946e-30
18,Prpf4b,11.857864,2.1530755,1.9590905199533466e-32,7.388569960966907e-30
18,Sat1,11.85384,1.1664103,2.0555068240790956e-32,7.61619370606149e-30
18,Cck,11.493357,4.928657,1.4246614489874177e-30,4.62905381578681e-28
18,Ifitm1,11.477361,1.541514,1.714347108833006e-30,5.485910748265619e-28
18,Kctd12,11.428497,2.5126157,3.012768707576162e-30,9.49696643343411e-28
18,Nucb2,11.238717,2.5909443,2.631787572059404e-29,7.828641341111918e-27
18,Enpp3,10.89394,3.086706,1.231927730384521e-27,3.4234623244369845e-25
18,Nipsnap3a,10.853519,2.3547375,1.91891504047869e-27,5.1958314942192225e-25
19,Col2a1,32.89023,9.185739,3.031818301743907e-237,6.403200253283132e-233
19,Snorc,32.360317,10.874306,9.932646893395391e-230,1.0488875119425533e-225
19,Ecrg4,31.748398,8.256457,3.3411697355977485e-221,2.352183493860815e-217
19,Hapln1,31.408663,10.129217,1.5410377646932373e-216,8.136679397580293e-213
19,Col11a1,31.387756,7.742476,2.972957037651134e-216,1.255777052703839e-212
19,Col9a3,30.367945,9.819987,1.4562899118672901e-202,5.126140489772861e-199
19,Sparc,30.303234,4.068754,1.039243781879849e-201,3.1355469533289155e-198
19,Comp,29.584885,7.241034,2.3383014870931983e-192,6.173115925926043e-189
19,Cnmd,29.037704,10.321001,2.2001796610177724e-185,5.163088271188373e-182
19,Col9a2,28.422201,9.849451,1.075310426485714e-177,2.271055620737828e-174
19,Col9a1,28.155685,9.800582,2.0415108908670527e-174,3.919700910464741e-171
19,Mgp,27.4184,6.308952,1.6551807791717668e-165,2.9131181713423097e-162
19,Cst3,26.659983,4.110151,1.3710548053278433e-156,2.2274367298864658e-153
19,Mt1,25.871914,3.937708,1.3793701620279593e-147,2.0808784158593214e-144
19,Mia,25.477192,10.085,3.528595118856067e-143,4.968261927349342e-140
19,Col11a2,24.914568,9.066834,5.173106445854366e-137,6.8285005085277625e-134
19,Fmod,24.102116,5.7856803,2.3752809240797286e-128,2.950937242150816e-125
19,Bgn,23.78341,3.2043922,4.959637460439104e-125,5.819307953581882e-122
19,Ccn2,23.099691,4.8368244,4.6630813537714575e-118,4.924213909582659e-115
19,Mt2A,22.958937,4.0708456,1.1997144765381633e-116,1.2065699878326672e-113
19,PCOLCE2,22.83318,5.8808823,2.147586774531372e-115,2.061683303550117e-112
19,Acan,21.931961,5.8707104,1.2875924098170638e-106,1.1823457258841908e-103
19,Scrg1,21.340376,10.001472,4.790782552059413e-101,4.215888645812284e-98
19,Chad,21.320833,8.917969,7.27522772548039e-101,6.146112382485833e-98
19,S100b,20.117418,6.2164445,5.194407643038462e-90,4.219457285422013e-87
19,Cox4i2,20.040545,5.3805194,2.4408176295794188e-89,1.90926179024879e-86
19,Tsc22d1,19.93779,3.3068352,1.9132972701752994e-88,1.443172798075083e-85
19,Prelp,18.72959,4.6843343,2.840999297151951e-78,2.0000635051949736e-75
19,Vkorc1,18.155783,2.88206,1.1557087411100018e-73,7.873731810401044e-71
19,Serpinh1,17.791399,2.3761973,8.239555787338516e-71,5.43810681964342e-68
19,Ucma,17.694954,8.647006,4.586112294956572e-70,2.935111868772206e-67
19,Papss2,17.617046,4.6147103,1.8227962371853587e-69,1.132278133216317e-66
19,Cpe,17.588589,5.4851913,3.0128916679996206e-69,1.8180649150900568e-66
19,Plod2,17.355667,2.8063886,1.7871053694484523e-67,1.0484351500764255e-64
19,Crispld1,17.318638,8.784954,3.4032060091469575e-67,1.9425867814373983e-64
19,Matn3,17.08887,8.232174,1.7962592074053715e-65,9.983419594842486e-63
19,Chrdl1,16.26279,5.7063155,1.8128843011644876e-59,9.817465753998456e-57
19,Rplp1,16.051516,1.1905328,5.57854143120326e-58,2.873629147000314e-55
19,Fam180a,15.954466,6.6636515,2.6523302258785295e-57,1.333743199298918e-54
19,Cd24,15.69982,2.7185376,1.5167193818079196e-55,7.449561242740293e-53
19,Col27a1,15.600562,5.370148,7.21560592787626e-55,3.4634908453806045e-52
19,Alpl,15.341663,5.2981653,4.0274301365252793e-53,1.8902072107425313e-50
19,Sox9,15.334721,5.025583,4.481973771688439e-53,2.0578105664795616e-50
19,Il17b,15.139786,7.744886,8.850136275473786e-52,3.976912300808646e-49
19,Col6a1,14.81192,2.0881512,1.2268416469301888e-49,5.287937874115425e-47
19,Serpine1,14.288545,2.5454273,2.5794355363185392e-46,1.089553570540951e-43
19,Edil3,14.269815,4.5799074,3.3746862571887582e-46,1.3975171323887563e-43
19,Pth1r,14.231235,6.2706556,5.863699697064928e-46,2.381564184654063e-43
19,Mif,14.186028,1.7365756,1.1181621695849433e-45,4.4557707587988685e-43
19,Anxa8,14.06755,5.851187,6.01164553214296e-45,2.3512213636825802e-42
